onset	duration	speech
72.422	0.30100000000000016	1
72.723	0.39899999999999997	1
73.122	0.18100000000000005	1
73.782	0.13100000000000026	1
73.913	0.33999999999999986	1
74.253	0.39000000000000057	1
74.643	1.7399999999999984	1
76.383	0.23000000000000045	1
76.68299999999999	0.22000000000000064	1
76.90299999999999	0.35999999999999943	1
77.263	0.9399999999999996	1
80.593	0.07000000000000027	1
80.663	0.4800000000000004	1
81.143	0.4899999999999984	1
81.633	0.23000000000000045	1
81.863	0.5899999999999999	1
82.453	0.10000000000000142	1
82.553	0.09999999999999787	1
82.65299999999999	0.3500000000000014	1
83.003	0.6000000000000014	1
83.693	0.11999999999999746	1
83.813	0.14000000000000054	1
84.103	0.14999999999999858	1
84.353	0.13999999999999702	1
84.633	0.4000000000000021	1
86.998	0.2389999999999972	1
87.237	0.3610000000000007	1
88.628	0.129999999999999	1
88.75800000000001	0.3100000000000023	1
89.068	0.5	1
89.568	0.6600000000000001	1
90.678	0.14000000000000054	1
94.033	0.0799999999999983	1
94.113	0.33999999999999986	1
94.453	0.10000000000000142	1
94.602	0.16000000000000014	1
94.762	0.3999999999999986	1
95.162	0.11100000000000064	1
95.273	0.9600000000000009	1
96.343	0.629999999999999	1
97.028	0.17999999999999972	1
97.208	0.060000000000002274	1
97.268	0.05999999999999873	1
97.328	0.29900000000000304	1
97.627	0.0899999999999963	1
97.768	1.2699999999999958	1
101.233	0.029000000000003467	1
101.262	0.3310000000000031	1
101.593	0.75	1
102.343	0.1699999999999946	1
102.513	0.20000000000000284	1
102.713	0.25	1
103.423	0.4099999999999966	1
103.833	0.030000000000001137	1
103.863	0.38000000000000256	1
108.253	0.18999999999999773	1
109.88300000000001	0.1699999999999946	1
113.053	0.38000000000000256	1
190.753	0.230000000000004	1
190.983	0.25900000000000034	1
191.24200000000002	0.14099999999999113	1
191.38299999999998	0.30000000000001137	1
191.683	0.04899999999999238	1
191.73200000000003	0.4710000000000037	1
192.223	0.2600000000000051	1
192.483	0.28000000000000114	1
194.493	0.09000000000000341	1
194.583	1.0999999999999943	1
195.683	0.6100000000000136	1
196.382	0.5109999999999957	1
196.893	0.6800000000000068	1
198.07299999999998	0.13999999999998636	1
198.213	0.3790000000000191	1
198.592	0.6209999999999809	1
199.213	0.12999999999999545	1
199.343	0.6400000000000148	1
199.983	0.15000000000000568	1
200.13299999999998	0.6199999999999761	1
200.753	0.410000000000025	1
201.553	1.009999999999991	1
203.838	0.14000000000001478	1
203.97799999999998	0.5889999999999986	1
204.567	0.1209999999999809	1
204.688	0.2400000000000091	1
204.928	0.4099999999999966	1
205.338	0.12999999999999545	1
205.468	0.6200000000000045	1
207.273	0.09000000000000341	1
207.852	0.42099999999999227	1
208.363	0.5389999999999873	1
208.90200000000002	1.5410000000000252	1
210.44299999999998	0.1799999999999784	1
210.623	0.4699999999999989	1
211.093	1.0400000000000205	1
212.433	0.2600000000000193	1
212.69299999999998	0.13999999999998636	1
214.018	0.18999999999999773	1
214.208	0.6800000000000068	1
214.888	0.09999999999999433	1
215.128	0.2300000000000182	1
216.623	0.18900000000002135	1
216.812	0.36099999999999	1
217.173	0.5790000000000077	1
217.752	0.14099999999999113	1
217.893	0.060000000000002274	1
217.953	0.549999999999983	1
218.503	0.16000000000002498	1
218.66299999999998	0.5300000000000011	1
219.19299999999998	0.9389999999999928	1
220.188	0.0800000000000125	1
220.268	0.06999999999999318	1
220.338	0.09999999999999433	1
220.438	0.7290000000000134	1
221.167	0.12100000000000932	1
221.28799999999998	0.7889999999999873	1
223.16299999999998	0.22999999999998974	1
223.393	0.18999999999999773	1
223.583	0.2599999999999909	1
223.843	0.3200000000000216	1
224.16299999999998	0.7099999999999795	1
224.953	0.13999999999998636	1
225.093	0.2300000000000182	1
225.32299999999998	0.4399999999999977	1
249.373	0.12999999999999545	1
249.503	0.19900000000001228	1
249.702	0.4910000000000138	1
250.19299999999998	0.09999999999999433	1
250.293	0.20999999999997954	1
250.503	0.3690000000000282	1
251.833	0.2599999999999909	1
252.093	0.4399999999999977	1
253.47299999999998	0.18999999999999773	1
253.66299999999998	0.4099999999999966	1
254.07299999999998	0.060000000000002274	1
254.13299999999998	0.11999999999997613	1
254.56799999999998	0.5	1
255.998	0.3400000000000034	1
256.33799999999997	0.45000000000001705	1
256.788	0.3299999999999841	1
257.118	0.6299999999999955	1
257.748	0.15000000000000568	1
257.898	0.37000000000000455	1
258.26800000000003	0.12999999999999545	1
258.398	0.06999999999999318	1
258.46799999999996	0.460000000000008	1
259.59799999999996	0.1699999999999875	1
259.76800000000003	0.13999999999998636	1
259.908	0.44000000000002615	1
260.34799999999996	0.02999999999997272	1
260.378	0.6500000000000057	1
261.823	0.10999999999998522	1
261.933	1.0500000000000114	1
262.983	0.4099999999999966	1
263.503	0.3100000000000023	1
263.813	0.060000000000002274	1
263.873	0.3400000000000034	1
264.21299999999997	0.4399999999999977	1
264.653	0.15000000000000568	1
264.803	0.44999999999998863	1
265.898	0.0800000000000125	1
265.97799999999995	0.5799999999999841	1
266.558	0.5889999999999986	1
267.14700000000005	0.15100000000001046	1
267.298	0.15000000000000568	1
267.448	0.4000000000000057	1
267.84799999999996	0.09999999999999433	1
267.948	0.6599999999999966	1
270.953	0.12999999999999545	1
271.08299999999997	0.060000000000002274	1
271.14300000000003	0.7889999999999873	1
271.932	0.3710000000000093	1
280.90200000000004	0.14100000000001955	1
281.043	0.07999999999998407	1
281.123	0.2300000000000182	1
281.35299999999995	0.2599999999999909	1
281.613	0.37000000000000455	1
281.983	0.06999999999999318	1
282.053	0.27000000000001023	1
282.323	0.2399999999999807	1
282.563	0.17000000000001592	1
282.733	0.2699999999999818	1
283.003	0.0700000000000216	1
283.08299999999997	0.25	1
283.35299999999995	0.8199999999999932	1
285.178	0.4000000000000057	1
285.578	0.10999999999998522	1
285.808	0.21999999999999886	1
288.313	0.09000000000000341	1
288.403	0.09000000000000341	1
288.493	0.7990000000000066	1
289.883	0.539999999999992	1
290.423	0.30000000000001137	1
290.72299999999996	0.7899999999999922	1
294.043	0.12999999999999545	1
294.173	0.9300000000000068	1
295.202	0.06100000000000705	1
295.26300000000003	0.4290000000000021	1
298.01300000000003	0.6889999999999928	1
298.783	0.09000000000000341	1
298.913	0.6399999999999864	1
299.60299999999995	0.25	1
300.84299999999996	0.5800000000000125	1
301.423	0.1699999999999875	1
301.59299999999996	1.0	1
302.59299999999996	0.4200000000000159	1
303.01300000000003	0.4300000000000068	1
303.58799999999997	0.12999999999999545	1
303.71799999999996	0.09000000000000341	1
303.808	0.4399999999999977	1
304.248	0.2400000000000091	1
304.488	0.7100000000000078	1
307.913	0.06999999999999318	1
307.983	0.4000000000000057	1
308.492	0.28000000000000114	1
308.77200000000005	0.22100000000000364	1
308.993	0.6100000000000136	1
309.613	0.030000000000001137	1
309.703	0.6500000000000057	1
310.35299999999995	0.06999999999999318	1
310.423	0.030000000000001137	1
310.453	1.7199999999999989	1
312.22799999999995	0.028999999999996362	1
312.257	0.7409999999999854	1
312.998	0.07900000000000773	1
313.077	0.09999999999999433	1
313.177	1.0409999999999968	1
314.63800000000003	0.4590000000000032	1
315.097	0.650999999999982	1
345.093	0.37999999999999545	1
345.473	0.2699999999999818	1
345.743	0.17000000000001592	1
345.913	0.4490000000000123	1
346.413	0.07999999999998407	1
346.493	0.16000000000002498	1
346.653	0.4199999999999591	1
369.553	1.1200000000000043	1
382.633	0.1400000000000432	1
392.427	0.32099999999996953	1
405.913	0.0999999999999659	1
406.01300000000003	0.060000000000002274	1
406.713	0.1589999999999918	1
406.87199999999996	0.16100000000000134	1
407.033	0.18999999999999773	1
407.223	0.75	1
408.353	0.21999999999997044	1
408.62800000000004	0.3300000000000409	1
408.958	0.8089999999999691	1
410.398	0.3199999999999932	1
410.93300000000005	0.09000000000003182	1
411.023	0.07999999999998407	1
411.103	0.20999999999997954	1
411.652	0.17099999999999227	1
411.82300000000004	0.16900000000003956	1
412.043	0.18900000000002135	1
412.23199999999997	0.3909999999999627	1
413.273	0.3899999999999864	1
413.733	0.08999999999997499	1
413.82300000000004	0.2100000000000364	1
414.033	0.07999999999998407	1
414.11300000000006	0.3290000000000077	1
414.44199999999995	0.40999999999996817	1
414.88199999999995	0.3109999999999786	1
415.19300000000004	0.37999999999999545	1
415.57300000000004	0.6100000000000136	1
416.18300000000005	0.35000000000002274	1
416.533	0.2699999999999818	1
416.80300000000005	0.25	1
417.05300000000005	0.19999999999998866	1
417.653	0.0999999999999659	1
417.85699999999997	0.03099999999994907	1
417.88800000000003	0.060000000000002274	1
417.94800000000004	0.3300000000000409	1
418.278	0.12899999999996226	1
418.708	0.18999999999999773	1
418.898	0.02999999999997272	1
418.92800000000005	0.13999999999998636	1
419.06800000000004	0.06999999999999318	1
419.13800000000003	0.17000000000001592	1
419.30800000000005	0.1589999999999918	1
419.467	0.21100000000001276	1
419.67800000000005	0.2900000000000205	1
419.968	0.6099999999999568	1
420.668	1.1089999999999804	1
421.87300000000005	0.060000000000002274	1
421.93300000000005	0.10000000000002274	1
422.033	0.08999999999997499	1
422.12300000000005	0.07999999999998407	1
422.20300000000003	0.32000000000004997	1
422.523	0.0999999999999659	1
422.62300000000005	0.37000000000000455	1
424.648	0.18899999999996453	1
424.837	0.271000000000015	1
425.108	0.07999999999998407	1
425.18800000000005	0.44999999999998863	1
427.233	0.19999999999998866	1
427.43300000000005	0.10000000000002274	1
427.583	0.2999999999999545	1
427.99300000000005	0.2300000000000182	1
428.223	0.4599999999999795	1
428.70300000000003	0.3900000000000432	1
429.093	0.2599999999999909	1
429.353	0.12000000000000455	1
429.473	0.9599999999999796	1
430.63800000000003	0.05000000000001137	1
430.68800000000005	0.2599999999999909	1
431.01800000000003	0.35000000000002274	1
431.658	0.19999999999998866	1
431.858	0.05000000000001137	1
431.908	0.14999999999997726	1
432.05800000000005	0.12999999999999545	1
432.18800000000005	0.09899999999998954	1
432.287	0.0910000000000082	1
432.37800000000004	0.410000000000025	1
432.94800000000004	0.06999999999999318	1
433.01800000000003	0.5090000000000146	1
433.56800000000004	0.2189999999999941	1
433.787	0.18100000000004	1
433.968	0.2299999999999613	1
434.19800000000004	0.16900000000003956	1
434.36699999999996	0.4900000000000091	1
434.908	0.13999999999998636	1
435.048	0.5400000000000205	1
437.62300000000005	0.5199999999999818	1
438.14300000000003	0.20000000000004547	1
438.343	0.3290000000000077	1
439.413	0.2389999999999759	1
439.792	0.3410000000000082	1
440.75300000000004	0.3100000000000023	1
441.06300000000005	0.17000000000001592	1
441.233	0.18999999999999773	1
441.423	0.339999999999975	1
445.102	0.05100000000004457	1
445.153	0.02999999999997272	1
445.69300000000004	0.3900000000000432	1
446.083	0.1589999999999918	1
446.24199999999996	0.1809999999999832	1
446.423	0.6100000000000136	1
448.218	0.0999999999999659	1
448.31800000000004	0.4000000000000341	1
450.43800000000005	0.8199999999999932	1
452.147	0.3910000000000196	1
452.773	0.0999999999999659	1
452.923	0.35899999999998045	1
453.282	0.3310000000000173	1
453.61300000000006	0.2599999999999909	1
454.25199999999995	0.0910000000000082	1
455.083	0.0999999999999659	1
455.18300000000005	0.13999999999998636	1
455.32300000000004	0.2100000000000364	1
455.588	0.06999999999999318	1
455.908	0.07999999999998407	1
455.98800000000006	0.4590000000000032	1
458.713	0.12999999999999545	1
460.11199999999997	0.3509999999999991	1
461.233	0.4300000000000068	1
461.713	0.0999999999999659	1
461.81300000000005	0.11000000000001364	1
461.923	0.12000000000000455	1
462.043	0.08999999999997499	1
462.13300000000004	0.17900000000003047	1
462.31199999999995	0.1809999999999832	1
462.49300000000005	0.34899999999998954	1
467.353	0.0999999999999659	1
467.45300000000003	0.1500000000000341	1
467.603	0.1589999999999918	1
467.76199999999994	0.3809999999999718	1
468.14300000000003	1.25	1
469.523	0.1099999999999568	1
470.458	0.4599999999999795	1
475.07300000000004	0.12999999999999545	1
475.20300000000003	0.22000000000002728	1
476.913	0.028999999999996362	1
476.94199999999995	0.19099999999997408	1
477.13300000000004	0.34000000000003183	1
477.473	0.4300000000000068	1
477.903	0.1589999999999918	1
523.5530000000001	0.4800000000000182	1
524.443	0.08899999999999864	1
524.5319999999999	0.6500000000000341	1
525.182	0.2699999999999818	1
525.452	0.21100000000001276	1
525.663	0.060000000000002274	1
525.723	0.18000000000000682	1
525.903	0.03999999999996362	1
525.943	0.2599999999999909	1
526.203	0.5300000000000296	1
526.733	0.589999999999975	1
527.3530000000001	0.5	1
527.908	0.07999999999998407	1
527.988	0.12000000000000455	1
528.108	0.060000000000002274	1
528.168	0.12999999999999545	1
528.298	0.13999999999998636	1
528.4380000000001	1.2200000000000273	1
529.713	0.75	1
530.463	0.10899999999998043	1
530.5719999999999	0.1809999999999832	1
530.753	0.3199999999999932	1
531.0730000000001	0.20000000000004547	1
531.273	0.09899999999998954	1
531.372	0.21999999999997044	1
531.592	0.19100000000003087	1
531.783	0.2699999999999818	1
532.0530000000001	0.17000000000001592	1
532.223	1.0699999999999932	1
533.768	0.26900000000000546	1
534.037	0.10099999999999908	1
534.138	0.09000000000003182	1
534.2280000000001	0.13999999999998636	1
534.368	0.17000000000001592	1
534.538	0.37999999999999545	1
534.918	0.11000000000001364	1
535.028	0.3199999999999932	1
535.348	0.06999999999999318	1
535.418	0.5999999999999659	1
536.0730000000001	1.4090000000000489	1
537.482	0.33099999999996044	1
537.8130000000001	0.030000000000029562	1
537.8430000000001	0.2799999999999727	1
538.123	0.5	1
538.623	0.2900000000000205	1
538.913	0.2599999999999909	1
539.173	0.08999999999997499	1
539.263	0.16000000000002498	1
539.423	0.339999999999975	1
539.763	0.10000000000002274	1
539.863	0.2900000000000205	1
540.153	0.13999999999998636	1
540.293	0.3100000000000023	1
540.6030000000001	0.3299999999999841	1
540.988	0.14999999999997726	1
541.138	0.2400000000000091	1
541.707	0.4399999999999977	1
542.1469999999999	0.07100000000002638	1
542.2180000000001	0.13999999999998636	1
542.358	0.5389999999999873	1
543.278	0.12000000000000455	1
543.398	0.2999999999999545	1
543.6980000000001	0.1500000000000341	1
543.848	0.08999999999997499	1
543.9380000000001	0.3199999999999932	1
544.258	0.08000000000004093	1
544.378	0.36000000000001364	1
545.538	0.2599999999999909	1
545.798	0.21999999999997044	1
546.018	0.030000000000029562	1
546.048	0.3299999999999841	1
546.378	0.2889999999999873	1
546.6669999999999	0.9010000000000103	1
547.568	0.05000000000001137	1
547.618	0.37999999999999545	1
547.998	0.25	1
548.268	0.30000000000001137	1
549.3130000000001	0.2300000000000182	1
549.543	0.08999999999997499	1
549.633	0.2590000000000145	1
549.892	0.36000000000001364	1
550.252	0.1309999999999718	1
550.383	0.2599999999999909	1
550.643	0.030000000000029562	1
550.673	0.6100000000000136	1
551.283	0.06999999999999318	1
551.3530000000001	0.20999999999997954	1
551.5630000000001	1.6500000000000343	1
553.4380000000001	0.030000000000029562	1
553.4680000000001	0.3100000000000023	1
553.818	0.17900000000003047	1
554.8230000000001	0.12000000000000455	1
554.943	0.16000000000002498	1
555.1030000000001	0.4689999999999941	1
555.5719999999999	0.04099999999999682	1
555.613	0.3199999999999932	1
555.933	0.12999999999999545	1
556.0630000000001	0.12999999999999545	1
556.193	0.11000000000001364	1
556.3030000000001	0.2300000000000182	1
557.988	0.08999999999997499	1
558.078	0.08000000000004093	1
558.158	0.9399999999999976	1
560.0830000000001	0.12999999999999545	1
560.213	0.06899999999995997	1
560.2819999999999	0.2410000000000423	1
560.523	1.0699999999999932	1
561.763	0.060000000000002274	1
561.8230000000001	0.6700000000000159	1
583.113	0.4199999999999591	1
585.303	0.3300000000000409	1
585.9630000000001	0.10000000000002274	1
586.173	0.05999999999994542	1
586.4019999999999	0.09999999999990904	1
586.502	0.14000000000010004	1
586.6419999999999	0.03099999999994907	1
586.673	0.09900000000004637	1
586.7719999999999	0.09999999999990904	1
586.872	0.36099999999999	1
587.5419999999999	0.3210000000000264	1
589.797	0.07100000000002638	1
589.868	0.31999999999993634	1
590.188	0.2300000000000182	1
590.418	0.2599999999999909	1
590.678	0.9099999999999682	1
591.5880000000001	0.09000000000003182	1
591.678	0.22000000000002728	1
591.948	0.12999999999999545	1
592.078	0.09000000000003182	1
592.168	0.05999999999994542	1
592.2280000000001	0.0300000000000864	1
592.258	0.4399999999999409	1
595.198	0.14999999999997726	1
595.3480000000001	0.2100000000000364	1
595.558	0.18000000000006364	1
596.4730000000001	0.36000000000001364	1
596.8330000000001	0.41000000000008185	1
597.243	0.07999999999992724	1
597.323	0.15999999999996814	1
597.4830000000001	0.11000000000001364	1
597.5930000000001	0.22000000000002728	1
597.813	0.20000000000004547	1
598.013	0.6399999999999864	1
599.568	0.12999999999999545	1
599.698	0.7100000000000364	1
600.408	0.11000000000001364	1
601.2180000000001	0.20000000000004547	1
601.418	0.22000000000002728	1
601.638	0.2999999999999545	1
602.033	0.12999999999999545	1
602.163	0.05999999999994542	1
602.2230000000001	0.4990000000000237	1
602.722	0.1410000000000764	1
602.863	0.30999999999994543	1
603.173	0.16999999999995907	1
603.3430000000001	0.20000000000004547	1
603.543	0.13999999999998636	1
603.7230000000001	0.8100000000000591	1
604.673	0.5900000000000318	1
605.3480000000001	0.25	1
605.5980000000001	0.2800000000000864	1
605.878	0.4289999999999736	1
606.307	0.06100000000003548	1
606.428	0.3899999999999864	1
606.818	0.6399999999999864	1
607.508	1.399000000000001	1
609.238	0.2599999999999909	1
609.498	0.3599999999999	1
610.972	0.20100000000002186	1
611.173	0.11000000000001364	1
611.283	0.10000000000002274	1
611.383	0.2199999999999136	1
611.6030000000001	0.07900000000006457	1
611.682	0.15099999999995362	1
611.8330000000001	0.06900000000007367	1
611.9019999999999	0.3009999999999309	1
612.203	0.2100000000000364	1
612.413	0.7999999999999545	1
613.278	0.02999999999997272	1
613.308	0.2999999999999545	1
613.6080000000001	0.2100000000000364	1
613.818	1.240000000000009	1
615.058	0.22000000000002728	1
615.278	0.09000000000003182	1
615.425	0.060000000000059124	1
615.485	0.2300000000000182	1
616.024	0.09000000000003182	1
616.885	0.57000000000005	1
617.513	0.028999999999996362	1
617.5419999999999	0.2309999999999945	1
617.773	0.05999999999994542	1
617.8330000000001	0.11000000000001364	1
617.943	0.05000000000006821	1
617.993	0.05999999999994542	1
618.053	0.10000000000002274	1
618.153	0.18899999999996453	1
619.633	0.08999999999991815	1
619.7230000000001	0.060000000000059124	1
619.783	0.2699999999999818	1
620.053	0.14999999999997726	1
620.203	0.18000000000006364	1
620.383	0.4699999999999136	1
620.8530000000001	0.1290000000000191	1
620.982	0.3410000000000082	1
621.323	0.4900000000000091	1
621.813	0.10000000000002274	1
621.913	0.5399999999999636	1
622.453	0.6399999999999864	1
624.903	0.5389999999999873	1
625.442	1.2300000000000182	1
626.672	0.0910000000000082	1
626.763	0.14999999999997726	1
626.913	0.4600000000000364	1
627.643	0.10000000000002274	1
627.743	0.18999999999994088	1
658.814	1.0510000000000446	1
659.919	0.2699999999999818	1
664.273	0.15999999999996814	1
664.433	0.22900000000004184	1
666.823	0.12999999999999545	1
666.953	0.12999999999999545	1
667.0830000000001	0.2699999999999818	1
668.043	0.2100000000000364	1
669.052	0.15099999999995362	1
669.203	0.3590000000000373	1
669.562	0.10099999999999908	1
669.683	0.20000000000004547	1
669.883	0.5799999999999272	1
670.4630000000001	0.25	1
671.3480000000001	0.20000000000004547	1
671.548	0.15999999999996814	1
672.408	0.17999999999994998	1
672.5880000000001	0.4690000000000509	1
673.057	0.11099999999999	1
673.168	0.05999999999994542	1
673.2280000000001	0.19000000000005454	1
673.418	0.09000000000003182	1
693.913	0.09000000000003182	1
694.003	0.15999999999996814	1
697.323	0.44000000000005457	1
697.763	0.18999999999994088	1
764.013	0.1999999999999318	1
768.523	0.1999999999999318	1
791.073	0.060000000000059124	1
791.133	0.1999999999999318	1
791.3330000000001	0.12000000000000455	1
791.453	0.4900000000000091	1
792.5930000000001	0.08000000000004093	1
792.673	0.30999999999994543	1
792.9830000000001	0.3190000000000737	1
793.302	0.3709999999999809	1
793.673	0.2799999999999727	1
794.883	0.37999999999999545	1
796.2280000000001	0.12999999999999545	1
796.3580000000001	0.18000000000006364	1
796.538	0.11000000000001364	1
796.648	0.5489999999999782	1
807.172	0.08100000000001728	1
807.253	0.3689999999999145	1
811.753	0.6189999999999145	1
813.043	0.4800000000000182	1
813.613	0.5899999999999181	1
814.203	0.040000000000077314	1
814.243	0.5799999999999272	1
814.823	0.09000000000003182	1
814.913	0.12999999999999545	1
815.043	0.12999999999999545	1
815.2280000000001	0.16000000000008185	1
815.388	0.4389999999999645	1
815.827	0.2400000000000091	1
816.067	0.12000000000000455	1
816.187	0.7100000000000364	1
816.953	0.060000000000059124	1
817.013	0.1999999999999318	1
817.2130000000001	0.16000000000008185	1
817.373	0.25	1
817.623	0.04899999999997817	1
818.683	0.10000000000002274	1
818.783	0.22000000000002728	1
819.003	0.05999999999994542	1
819.063	0.7699999999999818	1
820.257	0.19100000000003087	1
820.448	0.19000000000005454	1
820.638	0.3399999999999181	1
826.9730000000001	0.19000000000005454	1
827.163	0.11000000000001364	1
827.273	0.2300000000000182	1
827.503	0.3399999999999181	1
827.8430000000001	0.11000000000001364	1
827.953	0.41000000000008185	1
828.363	0.2899999999999636	1
829.063	0.44000000000005457	1
829.553	0.060000000000059124	1
829.613	0.11999999999989085	1
829.7330000000001	0.22000000000002728	1
829.953	0.060000000000059124	1
830.013	0.17999999999994998	1
830.193	0.17000000000007276	1
830.543	0.2300000000000182	1
830.773	0.32999999999992724	1
831.1030000000001	0.3690000000000282	1
831.472	0.2810000000000628	1
831.753	0.2099999999999227	1
831.9630000000001	0.5099999999999909	1
833.068	0.09000000000003182	1
833.158	0.2400000000000091	1
833.398	0.10000000000002274	1
833.6080000000001	0.5800000000000409	1
834.188	0.15999999999996814	1
834.3480000000001	0.32000000000004997	1
834.668	1.5900000000000318	1
836.308	0.10000000000002274	1
836.5880000000001	0.18000000000006364	1
836.768	0.18999999999994088	1
836.997	0.75100000000009	1
837.808	0.1290000000000191	1
837.993	0.12000000000000455	1
838.113	0.7899999999999636	1
838.903	0.13999999999998636	1
839.043	0.1190000000000282	1
839.1619999999999	0.6309999999999718	1
839.793	0.2899999999999636	1
840.0830000000001	0.14999999999997726	1
840.263	0.13999999999998636	1
840.403	0.09000000000003182	1
841.063	0.09000000000003182	1
841.153	0.11000000000001364	1
841.263	0.2099999999999227	1
841.863	0.05999999999994542	1
841.9830000000001	0.19000000000005454	1
842.173	0.12000000000000455	1
842.678	0.09000000000003182	1
843.347	0.10099999999999908	1
847.273	0.05999999999994542	1
847.3330000000001	0.07000000000005002	1
847.403	0.2999999999999545	1
851.332	0.13999999999998636	1
851.472	0.40999999999996817	1
852.8530000000001	0.1690000000000964	1
853.0219999999999	0.2009999999999081	1
853.2230000000001	0.3590000000000373	1
853.582	0.25	1
853.832	0.3210000000000264	1
854.4730000000001	0.09000000000003182	1
854.563	0.060000000000059124	1
854.623	0.5389999999999873	1
855.1619999999999	0.11099999999999	1
855.432	0.4499999999999318	1
855.9630000000001	0.6600000000000819	1
856.703	0.22000000000002728	1
856.9730000000001	0.4200000000000728	1
857.393	0.2599999999999909	1
857.653	0.18999999999994088	1
857.8430000000001	0.5300000000000864	1
876.8430000000001	0.18000000000006364	1
877.023	0.13999999999998636	1
877.163	0.3389999999999418	1
878.273	0.05999999999994542	1
878.3330000000001	0.3000000000000682	1
878.633	0.5	1
884.1419999999999	0.040999999999939966	1
884.382	0.15000000000009095	1
884.5319999999999	0.40999999999996817	1
884.942	0.3210000000000264	1
885.263	0.18899999999996453	1
885.452	0.18100000000004	1
892.273	0.16999999999995907	1
892.443	0.09000000000003182	1
892.533	0.8999999999999773	1
893.513	0.13999999999998636	1
